Season,Episode,Episode Title,Line,Character,Lines;;;
"14,8,Poor and Stupid,67804,Cartman,""[doing a redneck accent and acting completely stupid] Yeah, we like the track, yup. We gotta graft them banks an' specs, it's like an oval, so we're gonna drive straight and then we're gonna be turnin' to the left. """;;;
"14,8,Poor and Stupid,67807,Cartman,""Compensate yer blake fluid an' git yer, git yer... b-brake workin' so you can stop sometimes. """;;;
"14,8,Poor and Stupid,67809,Cartman,""Ewww, bring it on, Earnhardt, you scared of the competition?! I'm just as poor an' stupid as you! I'm gonna drive and I'm gonna go fayast and I'm gonna turn to the left sometimes! """;;;
"14,8,Poor and Stupid,67811,Cartman,""Uh-ho! Bring it on, Danica! You dumb bitch! Think I can't steer left better than you?! """;;;
"14,8,Poor and Stupid,67814,Cartman,""Thanks, B-butts. I really think I can hold my own against these guys. Little worried about that Jimmie Johnson guy though";" he seems dumber than spit. And that Danica Patrick chick? Phew! We're gonna need to get even poorer and stupider, Butters. Both of us. """;;
"14,8,Poor and Stupid,67818,Cartman,""Alright, what's up NASCAR fans? I don't know about y'all, but this President Obama is pissin' me off! So I'm gonna do some dip and speak my mind. Today I'm gonna be dippin'... [holds up a bottle] Vagisil Regular Strength Anti-Itch Creme. [squeezes some out and rubs it all over his lips] Oh yeah. Yeah, that's a big dipper right there. But I'm pretty pissed off at what I found out. I found out this """"Obama"""" wants to put a bigger tax on gasoline! [spits into a can] What the fuck is up with that?! That's fuckin' gay! And he's fuckin' gay as hell! [Kenny buries his face in the counter, in shame. On screen, Butters appears behind Cartman] You all know my pit boss, Butters. [Butters appears over by the grill, also with a mouthful of Vagisil] """;;;
14,8,Poor and Stupid,67820,Cartman,He's fuckin' gay as hell! ;;;
"14,8,Poor and Stupid,67822,Cartman,""[dips again and rubs it on his lips] So y'all be sure to catch us in our next race. We're about as poor an' stupid as they fuckin' come, so come down an' cheer for us at NASCAR on Saturday! Obama's gay as hell! """;;;
"14,8,Poor and Stupid,67833,Cartman,""Alright, """"start your engine."""" What's that mean? """;;;
"14,8,Poor and Stupid,67844,Cartman,""[in the redneck accent] Then I'm gonna press the gas pedal and I'm gonna go forward. [does so and rear-ends #78, then back up and swerves onto the track and sideswipes #95 and #78] NASCAR! Yee-ah! """;;;
"14,8,Poor and Stupid,67846,Cartman,""Yeah, just the pace lap! I'm gonna hit the, hit the brake! [hits the brakes and #7 runs into him. Danica Patrick is the driver] """;;;
"14,8,Poor and Stupid,67848,Cartman,""[gives her the middle finger] Fuck you, Danica Patrick! You ain't half as dumb as me! Gas pedal! [steps on the gas and peels away. Other cars pass Danica, whose engine is now on fire] """;;;
"14,8,Poor and Stupid,67850,Cartman,""Woowee, ain't nobody can stop muhey! """;;;
"14,8,Poor and Stupid,67857,Cartman,""Oh yeah, I see it. [Cartman avoids the car, but runs over Danica, who was trying to make it across the track to the field inside] """;;;
"14,8,Poor and Stupid,67859,Cartman,""[looks over his right shoulder, then faces forward again] You see that? Daynicuh Patrick tried to get in my way. That pisses me off! """;;;
"14,8,Poor and Stupid,67861,Cartman,""Whoop I'm comin' up on that turn thing again. I got to stayer left. [turns the steering wheel hard to the left and drives through the drivers' eating area and the pedestrians all running and screaming, Cartman ran over most of them and some survived by running from the side] Get out of the way you idiots, I'm tryin' to win this dayum thang! """"[Cartman made it back on the track]"""" """;;;
"14,8,Poor and Stupid,67863,Cartman,""I'm back own the track. [An enraged Kenny makes his way down the bleacher steps towards the track. He jumps onto the track and lands on the Vagisil car. He turns around on the car roof and looks into the car through the windshield, Cartman also enraged as well] What the... Kenny! What the hell are you doing?! """;;;
"14,8,Poor and Stupid,67865,Cartman,""[irked] Get off my car, Kenny! """;;;
"14,8,Poor and Stupid,67868,Cartman,""We're tradin' paint! [further down the track he hits two other cars, which then slammed into each other. Back to Cartman, he's furious] Oh it's sooo easy for you, isn't it, Kenny?! I have to prove myself! """;;;
"14,8,Poor and Stupid,67870,Cartman,""[determined and angered] Sorry dude, I'm winning this race! Hit the brake! Bye Kenny. [steps on the brakes, launching Kenny at the end of the track] """;;;
"14,8,Poor and Stupid,67882,Cartman,""Aww! You dumb bitch! Butters, this bitch is tryin' to wreck mah car. """;;;
"14,8,Poor and Stupid,67884,Cartman,""Fuckin' gay as hell. [Patty pulls up to his left, taps him a bit, then pulls away.] """;;;
"14,8,Poor and Stupid,67887,Cartman,"" [Shocked] Oh, fuck my ass again! [...and crashes upside down into the outer wall. Patty goes onto the finish line, getting the victory for Jimmie Johnson] """;;;
"14,8,Poor and Stupid,67894,Cartman,""No, no, Kenny, go ahead. I deserve it. [Kenny is confused] I thought I could just waltz onto a racetrack and do what these people do. But I owe you an apology. The truth is I'm just too smart. And with how smart I am I'll always be successful and therefore have money. I just have to accept I'm too smart and rich for NASCAR. Time for me to give it up. Alright Butters, give me back my money. """;;;
14,8,Poor and Stupid,67896,Cartman,[livid] The fifty eight dollars and thirty two cents I gave you! I want it back! ;;;
"14,8,Poor and Stupid,67898,Cartman,""Goddammit Butters, you'd better have it! Butters, you're always trying to screw me over! """;;;
"14,9,It's a Jersey Thing,67944,Cartman,""You know what you do when you want a family to move away? Every night, you go and take a crap on their doorstep. """;;;
"14,9,It's a Jersey Thing,67946,Cartman,""Oops, busted. [avoids eye contact] """;;;
"14,9,It's a Jersey Thing,67949,Cartman,""Aw, crap, there's more of them? """;;;
"14,9,It's a Jersey Thing,67997,Cartman,""You ain't gettin' by that way, Kenny! """;;;
"14,9,It's a Jersey Thing,67999,Cartman,""[takes the ball from Kenny and confronts Kyle] Oh, well, well, well. Look what the cat threw up in the litter box. Come on, guys. We don't wanna be seen hanging around him. """;;;
"14,9,It's a Jersey Thing,68001,Cartman,""Dude, we heard the news! Your mom is from Jersey! """;;;
14,9,It's a Jersey Thing,68003,Cartman,So what?! That makes you from Jersey! ;;;
"14,9,It's a Jersey Thing,68005,Cartman,""[turns around] He's from Jersey, you guys. [inches away] Let's just get away from him. """;;;
"14,9,It's a Jersey Thing,68007,Cartman,""Don't try and deny it! You're one of them, dude. And by my account, that's strike three! """;;;
"14,9,It's a Jersey Thing,68010,Cartman,""You're a ginger, a Jew, and from Jersey! Three strikes, Kyle! You're out! """;;;
"14,9,It's a Jersey Thing,68015,Cartman,""[moves Kyle aside] Oh, my God! Kyle is even starting to look like he's from Jersey! His skin is turning orange! """;;;
"14,9,It's a Jersey Thing,68017,Cartman,""Yes, it is. It's getting oranger. """;;;
"14,9,It's a Jersey Thing,68020,Cartman,""Okay, you do what you want, guys. As for me, well, you're a heartless backstabbing Jersey boy, Kyle, and I shan't be playing basketball with the likes of you. [walks away, then turns and glares at him] And I'm gonna start crappin' on your doorstep a lot more! """;;;
14,9,It's a Jersey Thing,68056,Cartman,What the hell are you guys doing?! ;;;
14,9,It's a Jersey Thing,68058,Cartman,[points to Kyle] And we're just gonna let him stand around here?! He's one of them. He could easily be a spy! ;;;
"14,9,It's a Jersey Thing,68060,Cartman,""Overcompensating a little, aren't we, Kyle?! """;;;
"14,9,It's a Jersey Thing,68062,Cartman,""Your blood is tainted with the three J's! Jewish, Jersey and Ginger! Admit it! """;;;
"14,9,It's a Jersey Thing,68064,Cartman,""[Whining] That hurt my throat because he pushed it right here, and then the back of my head hit the treeee! There was... there was... there was bark, and it scratched it! [Stan and Kenny walk away silently] Did you see the scratch, Keeenney?! """;;;
"14,9,It's a Jersey Thing,68092,Cartman,""So then he grabs my throat, right? And he slams my head into a tree! And then he screams, """"I'll smash your teeth in!"""" My head is all like gashed open. """;;;
"14,9,It's a Jersey Thing,68094,Cartman,""I'm telling you guys, he's getting worse. The Jersey in Kyle is coming out. I don't see any other choice. We have to kidnap Kyle and lock him in the meat freezer at Sizzler. [Kyle is cleaning his rifle nearby and lifts his head to see what the other boys are doing] Hey, Kyle. 'Sup? Kind of nice out tonight, huh? [Kyle returns to cleaning his rifle. Cartman then moves to the opposite side of the circle] He has to be put away, and he has to be put away now! """;;;
"14,9,It's a Jersey Thing,68096,Cartman,""This is very serious, Butters. """;;;
"14,9,It's a Jersey Thing,68098,Cartman,""Well if he does, too bad! Did you see the scratch on my head?! [Kyle looks up again. Cartman notices and turns to look back at him] Hey, Kyle. [stretches] Uhh... Dude, do you smell raspberries? I smell raspberries. Ho? Huh. [turns around and goes into a low voice as Kyle watches from nearby] We need to do this now. At some point, he might start suspecting something's up. """;;;
"14,9,It's a Jersey Thing,68104,Cartman,""Come on, you guys, hurry! """;;;
"14,9,It's a Jersey Thing,68106,Cartman,""I told you guys, you're not gonna believe it. It's a miracle! """;;;
"14,9,It's a Jersey Thing,68108,Cartman,""[leads them to a spot] Jesus answered our prayers, you guys. It's so cool. [stops] It's right there in the meat locker. Kyle, go check it out. """;;;
"14,9,It's a Jersey Thing,68110,Cartman,""Dude, go see why. It's a Jesus miracle! """;;;
"14,9,It's a Jersey Thing,68112,Cartman,""Nuh-uh. Seriously, nuh-uh. """;;;
"14,9,It's a Jersey Thing,68114,Cartman,""Trap you? No, no, Kyle, it's actually... lights! [the lights go on and the fourth graders Cartman was talking to earlier pop into view] Ha-ha! It's a trap, Kyle! Get him to the meat locker! [the group of six come up and take Kyle away] """;;;
"14,9,It's a Jersey Thing,68116,Cartman,""[stops Stan and Kenny in their tracks] Back away, guys, this is for the safety of all of us. [rushes up to the freezer door] Sorry Kyle, but you can't be trusted. """;;;
"14,9,It's a Jersey Thing,68118,Cartman,""Kyle, do we really have to resort to that?! """;;;
14,9,It's a Jersey Thing,68120,Cartman,You ginger Jersey Jew! [Snooki rises up behind him] Your tactics don't work on me! ;;;
"14,9,It's a Jersey Thing,68122,Cartman,""[looks over his shoulder, then looks back at the other boys] Dude, what the fuck is that thing behind me? """;;;
14,9,It's a Jersey Thing,68147,Cartman,What does it want?! ;;;
"14,9,It's a Jersey Thing,68150,Cartman,""No! You guys, it's raping me! It's raping me! """;;;
"14,9,It's a Jersey Thing,68159,Cartman,""[Sniffling] Thank you, Kyle. """;;;
"14,9,It's a Jersey Thing,68170,Cartman,""Yeah, but you still have it in you. You saved my life, Kyle. Deep down inside, you're a monster. [Pinches Kyle's cheek] But you're my little monster. """;;;
"14,10,Insheeption,68177,Cartman,""So then, the guy hits the ping-pong ball with his dick, and it goes right in the other guy's mouth. [laughs heartily. Butters approaches the table with a sheet of paper] """;;;
"14,10,Insheeption,68183,Cartman,""[voice rising in pitch] Ohhhhhhhh. When a chick says """"We need to talk."""", you might as well just start punching yourself in the balls, dude. """;;;
14,11,Coon 2: Hindsight,68672,Cartman,I understand this is where Captain Hindsight lives? ;;;
"14,11,Coon 2: Hindsight,68674,Cartman,""I need to speak with him, please. """;;;
"14,11,Coon 2: Hindsight,68676,Cartman,""I believe I have something that can help him deal with that oil crisis, sir. """;;;
"14,11,Coon 2: Hindsight,68679,Cartman,""Mr. Hindsight, I represent some very high-profile people, [sets his briefcase on the table and opens it] and I've been asked to give you some really exciting news. [takes out an application to join Coon and Friends and hands it to Hindsight] You, have been pre-approved to become the newest member, of Coon and Friends. """;;;
"14,11,Coon 2: Hindsight,68681,Cartman,""I know the Coon personally, and I can tell you, being a Coon friend is the very highest honor. As you can see in those papers, your first three months of dues have actually been waived. This must be amazingly exciting for you. """;;;
"14,11,Coon 2: Hindsight,68691,Cartman,""[waits a few seconds, then] ...So, anyways, if you wanna just start filling out the form, we'll get you enrolled in Coon and Friends right away. """;;;
"14,11,Coon 2: Hindsight,68693,Cartman,""Well, see, the problem with that is there's a superhero union called Coon and Friends. But if you refuse to be a part of that union. you are a scab! """;;;
"14,11,Coon 2: Hindsight,68695,Cartman,""[gathers the form and puts it back in the briefcase] Fine! You'll be hearing from my lawy- the Coon's lawyer, sir! [walks away] """;;;
14,11,Coon 2: Hindsight,68808,Cartman,[voice over] Darkness has taken over our town. The Coon and Friends have given in to evil. It's up to the Coon to stop them. ;;;
14,11,Coon 2: Hindsight,68809,Cartman,Asshoooles! [leaps out of window] ;;;
"14,14,Crème Fraiche,69348,Cartman,""[sarcastic] Well, hearing you bitch about your dad all the time is super-interesting, Stan. I hope you do it during the entire lunch period. [the line moves forward and the boys enter to see... Randy as the school chef] """;;;
14,14,Crème Fraiche,69356,Cartman,Lobster foam? [Stan shuts his eyes and buries his nose in his right hand] It says very clearly on the lunch schedule that today is pizza day! ;;;
"14,14,Crème Fraiche,69411,Cartman,""[on stilts, dressed as Ramsay] Oy! Bebebebebebebe. """;;;
"14,14,Crème Fraiche,69416,Cartman,""Riiight. Simple. Rustic. Ya? Wake up! Jesus! Fuck me. You're not a fucking chef! Hoi, right, good, ya. Make a nice, simple, beef Wellington. You're fucking taking a piss ya? Fuck me! You can't cook! """;;;
"14,14,Crème Fraiche,69435,Cartman,""[still dressed as Ramsay] What the fuck kind of cook do you think you are?! Are you having a laugh, ey? Hey, you got your fucking head up your arse, don't you?! """;;;
"14,14,Crème Fraiche,69437,Cartman,""Give up, you wanker! You fucking can't cook for shit! """;;;
"15,1,HUMANCENTiPAD,69494,Cartman,""Oh my God, isn't it awesome having an iPad, you guys? [Bebe walks by, and Cartman jumps up to approach her] Hey Bebe, where's your iPad? Oh right, you're not cool enough! [laughs at her, and she walks off disgusted. Tolkien walks by] Hey, hey, did you see my iPad, Tolkien? Funny, you don't seem to have one! I thought your family was rich! [Tolkien walks on, but is puzzled by Cartman's behavior. Cartman sees four kids playing four-square and jeers at them] Haha! You dumbasses have to play four-square 'cause you don't have iPads! [checks his iPad and starts pacing] Oh, what should I do on my iPad next? Think I'll email some of my friends. Oh no, wait! Maybe I'll download some more cool apps! [smiles. Craig comes up behind him] This is so awesome! [Craig taps him on the shoulder and Cartman turns around] """;;;
15,1,HUMANCENTiPAD,69496,Cartman,[stares at him for a second] What? ;;;
15,1,HUMANCENTiPAD,69498,Cartman,Tom Saltzman's dad is an alcoholic who drinks and drives! [looks around again] ;;;
"15,1,HUMANCENTiPAD,69500,Cartman,""Seriously you guys! Tom Saltzman's dad is a drunk driver. He's the one who ran over Joey Potts's dog because Joey Potts doesn't know how to take care of his animals, which is why he gets beat by his mom! [Craig looks off into the distance, surprised] """;;;
"15,1,HUMANCENTiPAD,69502,Cartman,""No, because the battery is dead";" it just ran out of power! """;;
"15,1,HUMANCENTiPAD,69504,Cartman,""I left my charger at home! [the boys are still waiting] Fine! I'm gonna go home and charge my iPad and bring it tomorrow, and you guys are gonna feel really stupid! [walks away angrily] """;;;
"15,1,HUMANCENTiPAD,69506,Cartman,""Well good going, Mom! You completely screwed me over! """;;;
"15,1,HUMANCENTiPAD,69508,Cartman,""YOU said I had to wait till my birthday to get an iPad! So the one I rubbed in everyone's faces today isn't real and tomorrow everyone's gonna call me a liar. Would you mind loaning me some of your lipstick, Mom? Because I wanna at least look pretty the next time you decide to FUCK me! """;;;
"15,1,HUMANCENTiPAD,69562,Cartman,""Okay, WiFi+3G, 64 gigs. This one, this one! """;;;
15,1,HUMANCENTiPAD,69564,Cartman,I can't wait to see the look on Kyle's stupid face when he sees my iPad has more memory than his! ;;;
"15,1,HUMANCENTiPAD,69566,Cartman,""Well you don't expect me to get the WiFi-only 16-gig version, do you? """;;;
"15,1,HUMANCENTiPAD,69568,Cartman,""Mom, everyone knows that everything but Apple is stupid! """;;;
15,1,HUMANCENTiPAD,69570,Cartman,Toshiba Handibook? ;;;
"15,1,HUMANCENTiPAD,69572,Cartman,""Mom, do not screw me over again! If I take that thing to school, everyone is gonna think I'm a poverty-stricken asshole! """;;;
"15,1,HUMANCENTiPAD,69574,Cartman,""[looks at her for a second] Oh, I've got a better idea! Why don't you go across the street and buy some condoms?! Because we should at least be safe if you're gonna fuck me, Mom! """;;;
"15,1,HUMANCENTiPAD,69576,Cartman,""You might as well go buy some cigarettes too, because I like to have a smoke after I get good and fucked! Do you wanna fuck me Mom?! [everyone is now staring at the two of them] Just say so! Go ahead! Here! [pulls down his pants to moon his mom, who puts her hands over her mouth] Huh?! Go ahead, Mom! Fuck me! Fuck me right here in the Best Buy! You wanna fuck your son so bad?! Go on Mom! Fuck me! Fuck me! """;;;
15,1,HUMANCENTiPAD,69579,Cartman,[sniffles] But I told you I was sorry. ;;;
15,1,HUMANCENTiPAD,69581,Cartman,I wasn't trying to get you in trouble. ;;;
"15,1,HUMANCENTiPAD,69583,Cartman,""[looks around for something to come back with] Oh wait, I get it now! The F-word is a no-no word, and I shouldn't say it around other people. I'm sorry Mama. """;;;
"15,1,HUMANCENTiPAD,69585,Cartman,""[sniffles] Well, now that doesn't really have any logical sense, Mommy, because I'm already being punished by not getting the iPad. Mama. Please, can we just go back and get the Toshiba Handibook? """;;;
15,1,HUMANCENTiPAD,69587,Cartman,Well then can we at least pull up here and get some dinner? 'Cause I like to be wined and dined after I've been FUCKED! [bangs at the dashboard with his fists] ;;;
15,1,HUMANCENTiPAD,69648,Cartman,Yes! She fucks me so hard! ;;;
"15,1,HUMANCENTiPAD,69650,Cartman,""Dude, Filipino hookers don't get fucked the way I do! """;;;
15,1,HUMANCENTiPAD,69653,Cartman,At Best Buy. ;;;
15,1,HUMANCENTiPAD,69656,Cartman,Uh huh. ;;;
15,1,HUMANCENTiPAD,69658,Cartman,Yes! ;;;
15,1,HUMANCENTiPAD,69660,Cartman,No! ;;;
"15,1,HUMANCENTiPAD,69662,Cartman,""Oh, there she is! There's my mom right now! [Dr. Phil crosses his arms] """;;;
15,1,HUMANCENTiPAD,69664,Cartman,Booooooo! ;;;
"15,1,HUMANCENTiPAD,69669,Cartman,""She does! She does it all the time! She fucked me on Christmas, she fucked me on my birthday... """;;;
"15,1,HUMANCENTiPAD,69671,Cartman,""You know, Mom, the least you could do is kiss me first. 'Cause I liked to be kissed before I get fucked! """;;;
15,1,HUMANCENTiPAD,69675,Cartman,[suddenly bright with hope] An iPad??? [dances in his chair] ;;;
"15,1,HUMANCENTiPAD,69742,Cartman,""Whoa! Cooool! [struts over to it, then presses some icons on the iPhone on Junichi's forehead.] Oh wooow! No waaay! [walks to the iPad on the woman's ass and presses some icons there.] It does e-mail and Web browsing, and it shits in Kyle's mouth?? This is the greatest thing that has ever been invented!! """;;;
"15,1,HUMANCENTiPAD,69766,Cartman,""Hehe heh, heh heh heh. Dude, HumancentiPad is awesome! """;;;
"15,1,HUMANCENTiPAD,69770,Cartman,""What?! Hey, that's mine! """;;;
"15,1,HUMANCENTiPAD,69776,Cartman,""Hey! Hey, what is this?! Some sort of sick prank?! I get the greatest thing ever just to have it taken away?! Why did you do this to me, God? Next time you're gonna get my hopes up, could you please take me to a grease monkey? 'Cause I like to get lubed before I get FUCKED! Huh?! Some lube would be nice! Or at least a courtesy lick, God! How about a little courtesy lick next time you decide to FUCK me! [a bolt of lightning strikes Cartman and the power goes out] """;;;
15,2,Funnybot,69780,Cartman,What's this? ;;;
"15,2,Funnybot,69830,Cartman,""Jimmy! Hey, Jimmy! [runs up behind him, with the other three boys] Dude, what the hell?! Did you see the news?! """;;;
"15,2,Funnybot,69833,Cartman,""Okay?! Jimmy, do you know what happened to the last people Germans were pissed off at?! Tell him, Kyle! """;;;
15,2,Funnybot,69838,Cartman,Yeah! Thanks to Jimmy! ;;;
"15,2,Funnybot,69847,Cartman,""Ugh, let me talk to them. [walks up to the President Wulff] """;;;
"15,2,Funnybot,69849,Cartman,""Hör zu, diese ganze Dinge ist ein Fehler. [""""Look, this whole thing is a mistake.""""] """;;;
"15,2,Funnybot,69851,Cartman,""Wir egal un die Comedy Awarding Thing. Es war Kinder der special education. Sie macht uns wählen. [""""We don't care about the Comedy Award thing. It was the special education kids. They made us choose.""""] """;;;
"15,2,Funnybot,69853,Cartman,""Dürfen wir der Kind dort.. [walks up to Kyle] ...geboten? [""""We can offer the child... here.""""] Voilà, er ist Jud. Eh? Ein schöner safter Jud. Er ist friiisch. Und wunderhübsch, wunderhüüübsch. [""""He's a Jew. Eh? A handsome soft Jew. He's freeesh. And beauuutiful, beauuutiful.""""] """;;;
"15,2,Funnybot,69855,Cartman,""[sighs] Well, I tried. """;;;
"15,2,Funnybot,69889,Cartman,""Oh, man, did you guys see Funnybot on """"Saturday Night Live""""? """;;;
"15,2,Funnybot,69891,Cartman,""He could do everything. I saw Funnybot on """"Nurse Jackie"""" and on """"Rockin' The Boat."""" """;;;
"15,2,Funnybot,69895,Cartman,""Tolkien, stop giving Tyler Perry money or he won't go away! """;;;
"15,2,Funnybot,69899,Cartman,""Oh wow, it's Adam Sandler. """;;;
"15,2,Funnybot,69918,Cartman,""Here we go, this has gotta be it right here. [a burly guard stands by the door] """;;;
"15,2,Funnybot,69948,Cartman,""It's kind of funny, you guys. """;;;
"15,2,Funnybot,69962,Cartman,""[runs up to Funnybot and tries to pull him from the mainframe] Stop it now! Ugh- [is zapped enough to pull away. He turns and walks back to the boys] No use, guys. He's got some sort of defense mechanism. """;;;
15,2,Funnybot,69964,Cartman,Except for Jimmy because he clearly comes up with the worst ideas in the world? ;;;
15,2,Funnybot,69968,Cartman,Paradox... ;;;
15,2,Funnybot,69992,Cartman,[cryptically] Or will there be? ;;;
15,3,Royal Pudding,70157,Cartman,My uncle is the second-in-line to be manager at Gart Brothers. ;;;
15,4,T.M.I.,70168,Cartman,[storms into the cafeteria and walks towards the table] Goddamnit!!! [Butters sits back down] Who the fuck do they think they are?! [arrives and starts pacing back and forth] This is the last fucking straw!!! I AM GOING TO FUCKING KILL EVERYBODY!!! ;;;
15,4,T.M.I.,70170,Cartman,[begins to rattle the table] I AM SO SICK OF THIS FUCKING SCHOOOOOL!!! [Butters groans as Cartman shakes the table. Cartman soon stops] This stupid school and its stupid principal have gone too far this time!!!! ;;;
"15,4,T.M.I.,70172,Cartman,""No, I didn't do a damn thing!!! Nothing!!! I told you, this school is a DEN of SNAKES!!! You're not gonna believe what they did this time, you guys!!! """;;;
"15,4,T.M.I.,70174,Cartman,""Oh, you think I'm overreacting again, huh?! No!!! Not this time!!! [flies into a rage again and rattles the table] The school has gone too far, and it affects each and every one of you!!! [the other boys look at each other] You remember the school physical we all took last week?! """;;;
"15,4,T.M.I.,70176,Cartman,""Well, the school put the sizes of all our penises up on a big chart in the school hallway!!! """;;;
"15,4,T.M.I.,70178,Cartman,""Yeah they fucking did, Kyle!!! """;;;
"15,4,T.M.I.,70180,Cartman,""Because they don't fucking care!! I've told you this!! They don't give a shit about the students, and they live to make us miserable!! """;;;
15,4,T.M.I.,70182,Cartman,Go look for yourselves!!! ;;;
"15,4,T.M.I.,70184,Cartman,""There, you see?! Can you fucking believe it?! """;;;
"15,4,T.M.I.,70186,Cartman,""Yeah, dude, look at it! It says right there: """"Eric Cartman, 1.2 inches""""! [turns around and faces the other boys] Why would they tell everybody that?! They wanna measure my wiener?! Fine! But don't put me on blast! """;;;
"15,4,T.M.I.,70193,Cartman,""No shit, Sherlock! My dick isn't 1.2 inches either! It ISN'T! This is another conspiracy by the school faculty! """;;;
"15,4,T.M.I.,70195,Cartman,""They're trying to stir up some big thing again, get all the girls all heated up - freaking out - over which boy has the biggest schlong! This has to be dealt with! """;;;
"15,4,T.M.I.,70197,Cartman,""Oh, there's something we can do about it alright! If they're gonna put us on blast, they're at least gonna get the numbers right! We are going to remeasure!! """;;;
"15,4,T.M.I.,70199,Cartman,""[measures, then writes down the result on his notepad] Alright. Clyde Donovan, 2.3 inches. [Clyde zips up and turns around] You see, witnesses? That's .2 inches more than what the school said. """;;;
"15,4,T.M.I.,70201,Cartman,""Nice one, Clyde. Alright, next? [Butters walks up and gets on the stool] Whip it out, Butters. [Butters drops his pants and briefs] """;;;
"15,4,T.M.I.,70203,Cartman,""Alright Butters, let's see what you got going down there. """;;;
"15,4,T.M.I.,70205,Cartman,""Butters, I don't have time for this! I can't wait if your wiener is pulling a Scared Turtle. """;;;
"15,4,T.M.I.,70207,Cartman,""Alright Butters, looks like we haaave 2.- wow, 2.4 inches. Really nice, Butters. """;;;
"15,4,T.M.I.,70209,Cartman,""Alright, that's everybody. Let's go post these numbers. [walks towards the door with Butters, Tolkien and Craig, but their way is blocked by Stan, Kyle, and Kenny.] What? """;;;
"15,4,T.M.I.,70211,Cartman,""What, Kyle? """;;;
15,4,T.M.I.,70213,Cartman,I measured mine this morning. See? It's right here at the top. [points to his measurement] ;;;
"15,4,T.M.I.,70215,Cartman,""Yeah, it's pretty good. """;;;
15,4,T.M.I.,70218,Cartman,Well what are you guys going to do?! Use a tape measure and measure my penis yourselves?! Are you homos?! ;;;
"15,4,T.M.I.,70220,Cartman,""Okay, fine! Whatever! Go ahead! [goes to get measured by his peers.] """;;;
"15,4,T.M.I.,70225,Cartman,""There, you see? My wiener isn't 1.2 inches, it's 1.4! [The two girls leave and Red walks by] What, Red?! You're all freaking out because my wiener is smaller than the other guys'?! I don't care! [wanders about approaching random girls] Clearly I'm very happy with the size of my wiener, or else why would I have called for a new measurement, and for this poster to be put up at all?! Don't forget that this was all my idea! """;;;
"15,4,T.M.I.,70227,Cartman,""Oh, Goddamnit! """;;;
15,4,T.M.I.,70229,Cartman,Let me guess: I'm in trouble again! ;;;
15,4,T.M.I.,70231,Cartman,For what?! ;;;
15,4,T.M.I.,70233,Cartman,Why did YOU measure our penis sizes and put the results on the school bulletin board?! ;;;
"15,4,T.M.I.,70235,Cartman,""I don't care if Obama IS President! You don't go around putting little boys on blast, telling the whole world the length of their DICKS!!! """;;;
"15,4,T.M.I.,70237,Cartman,""You're damn right! One point two inches! I'll have you know that my penis is a respectable 1.4 inches! Maybe it's still the smallest in school, but it's 0.2 inches bigger than you said!!! """;;;
15,4,T.M.I.,70239,Cartman,What? ;;;
15,4,T.M.I.,70241,Cartman,Those weren't our dick sizes? ;;;
15,4,T.M.I.,70243,Cartman,I don't know! Why would you?! ;;;
15,4,T.M.I.,70245,Cartman,[gets off the chair and walks off] Aw crap! You mean everyone knows my wiener is smaller than everyone else's because of me?! ;;;
15,4,T.M.I.,70247,Cartman,Oh God. Why couldn't I have just taken a minute to think about it? ;;;
15,4,T.M.I.,70249,Cartman,Fuck you! No I don't! ;;;
"15,4,T.M.I.,70254,Cartman,""Honestly, I wouldn't really care. """;;;
15,4,T.M.I.,70258,Cartman,[coldly] I'm not fat. I'm big-boned. ;;;
15,4,T.M.I.,70281,Cartman,Why the fuck am I here?! ;;;
15,4,T.M.I.,70283,Cartman,Are you saying I have problems like these fucking people?! ;;;
"15,4,T.M.I.,70285,Cartman,""Oh, that's cool. """;;;
15,4,T.M.I.,70316,Cartman,My penis is 13 inches long. ;;;
15,4,T.M.I.,70334,Cartman,Yeah dude! ;;;
"15,4,T.M.I.,70337,Cartman,""[takes his chair and swings it against a wall, where it shatters] Yeah! """;;;
"15,4,T.M.I.,70345,Cartman,""Burn it down, dude! [Daniel demolishes boxes with a bat while Gretchen takes a pipe to other boxes. Michael holds a knife and kicks some boxes while Cartman takes a small hammer to a huge box. Wayne D fires away with a pistol while Chase fires away with a semi-automatic rifle and Tuong Lu Kim swings a Chinese cleaver around ] """;;;
15,4,T.M.I.,70353,Cartman,The Jews! ;;;
"15,4,T.M.I.,70363,Cartman,""No, and fuck Kyle! """;;;
"15,4,T.M.I.,70392,Cartman,""Yeah, dude, they aren't gonna give us what we want! """;;;
"15,4,T.M.I.,70401,Cartman,""Wait, what? """;;;
"15,4,T.M.I.,70404,Cartman,""[runs outside and tries to get their attention] Wait! According to that scale, I still have a small wiener! """;;;
15,4,T.M.I.,70406,Cartman,I'm still fucking angry! ;;;
15,5,Crack Baby Athletic Association,70432,Cartman,Oh. Hey Kyle. ;;;
15,5,Crack Baby Athletic Association,70434,Cartman,I'm volunteering. ;;;
"15,5,Crack Baby Athletic Association,70436,Cartman,""[firmly] I'm volunteering my time, Kyle. """;;;
